,number,value,datetime_start,datetime_complete,duration,params_Tu,params_Tv,system_attrs_fail_reason,state
563,563,797928.5253643395,2022-01-14 11:42:27.763741,2022-01-14 11:42:31.073214,0 days 00:00:03.309473,16.006416364257532,49326.08787536652,,COMPLETE
564,564,33054989.473717928,2022-01-14 11:42:31.224382,2022-01-14 11:42:32.244589,0 days 00:00:01.020207,60.90613581648207,2049490.6032290217,,COMPLETE
565,565,57139988.69449087,2022-01-14 11:42:32.375227,2022-01-14 11:42:34.481088,0 days 00:00:02.105861,14.353780500950553,3544943.6779006347,,COMPLETE
566,566,29237257.358396318,2022-01-14 11:42:34.639637,2022-01-14 11:42:35.782219,0 days 00:00:01.142582,19.742459526046016,1813674.2064394786,,COMPLETE
567,567,100339447.63729325,2022-01-14 11:42:36.309305,2022-01-14 11:42:41.105989,0 days 00:00:04.796684,22.423992723181946,6224933.231545341,,COMPLETE
568,568,1684901.1790574396,2022-01-14 11:42:41.597832,2022-01-14 11:42:46.095783,0 days 00:00:04.497951,10.376197679408042,104458.31197387679,,COMPLETE
569,569,72185.1587374817,2022-01-14 11:42:46.418195,2022-01-14 11:42:50.469631,0 days 00:00:04.051436,7.681136534688573,4447.928719478468,,COMPLETE
570,570,59476260.809176646,2022-01-14 11:42:50.629876,2022-01-14 11:43:11.634340,0 days 00:00:21.004464,3.942459032182549,3690054.9946712023,,COMPLETE
571,571,150411051.47956586,2022-01-14 11:43:11.795995,2022-01-14 11:43:16.056780,0 days 00:00:04.260785,6.805730908590887,9331798.24832687,,COMPLETE
572,572,26942653.225541636,2022-01-14 11:43:16.280424,2022-01-14 11:43:24.285238,0 days 00:00:08.004814,1.7344291025434897,1671618.0587785195,,COMPLETE
573,573,27075306.41937542,2022-01-14 11:43:24.470671,2022-01-14 11:43:25.554650,0 days 00:00:01.083979,51.365634797778085,1678740.571946977,,COMPLETE
574,574,1030762.5029304164,2022-01-14 11:43:25.699655,2022-01-14 11:43:31.677186,0 days 00:00:05.977531,5.420399899340618,63956.195241856636,,COMPLETE
575,575,749284833.6586404,2022-01-14 11:43:31.857958,2022-01-14 11:43:35.627776,0 days 00:00:03.769818,8.046249093587237,46487146.43236068,,COMPLETE
576,576,603598.1059402017,2022-01-14 11:43:35.788812,2022-01-14 11:43:37.654380,0 days 00:00:01.865568,27.897658025880904,36975.24208397058,,COMPLETE
577,577,389194.99466291897,2022-01-14 11:43:37.794966,2022-01-14 11:43:41.907788,0 days 00:00:04.112822,7.867846603665749,24113.436466655512,,COMPLETE
578,578,51065002.74050892,2022-01-14 11:43:42.044841,2022-01-14 11:43:45.109684,0 days 00:00:03.064843,3.6911627605047532,3168205.9230667,,COMPLETE
579,579,155097.39752749726,2022-01-14 11:43:45.266506,2022-01-14 11:43:47.986171,0 days 00:00:02.719665,18.297740288212808,9386.142883285438,,COMPLETE
580,580,96661980.5070284,2022-01-14 11:43:48.150226,2022-01-14 11:43:49.772429,0 days 00:00:01.622203,20.41518691273218,5996826.488858796,,COMPLETE
581,581,72842530.64687711,2022-01-14 11:43:49.911725,2022-01-14 11:43:52.045034,0 days 00:00:02.133309,24.087587605861373,4518925.436106412,,COMPLETE
582,582,33329180.61918963,2022-01-14 11:43:52.204310,2022-01-14 11:43:54.579511,0 days 00:00:02.375201,18.460747591226745,2067573.435154252,,COMPLETE
583,583,1264410.2865914244,2022-01-14 11:43:54.740352,2022-01-14 11:43:57.193100,0 days 00:00:02.452748,18.28210303784188,78212.80120835823,,COMPLETE
584,584,1057706.6313116204,2022-01-14 11:43:57.407636,2022-01-14 11:43:58.378937,0 days 00:00:00.971301,66.51032812354049,64170.461280033254,,COMPLETE
585,585,53717728.56348358,2022-01-14 11:43:58.564653,2022-01-14 11:44:00.671329,0 days 00:00:02.106676,16.878702032845748,3332559.4627549257,,COMPLETE
586,586,33534343.96246398,2022-01-14 11:44:00.848211,2022-01-14 11:44:01.891425,0 days 00:00:01.043214,20.49420226919137,2080255.3073276773,,COMPLETE
587,587,9.223372036854776e+18,2022-01-14 11:44:02.032081,2022-01-14 11:44:02.391164,0 days 00:00:00.359083,0.08659995289790778,4913582.227235539,,COMPLETE
588,588,27635100.86189779,2022-01-14 11:44:02.547848,2022-01-14 11:44:05.511327,0 days 00:00:02.963479,22.605986554794832,1714200.5174860465,,COMPLETE
589,589,28926574.667062227,2022-01-14 11:44:05.656124,2022-01-14 11:44:08.240943,0 days 00:00:02.584819,19.321395691610398,1794405.6191760655,,COMPLETE
590,590,2602526.933146838,2022-01-14 11:44:08.382281,2022-01-14 11:44:10.901180,0 days 00:00:02.518899,16.413356290057976,161277.67192635417,,COMPLETE
591,591,62462173.415258326,2022-01-14 11:44:11.054396,2022-01-14 11:44:14.602232,0 days 00:00:03.547836,21.857200873122775,3874963.142980024,,COMPLETE
592,592,131792.5919949026,2022-01-14 11:44:14.741219,2022-01-14 11:44:35.071344,0 days 00:00:20.330125,1.8544859421716637,8216.077106710545,,COMPLETE
593,593,1182259.3540066967,2022-01-14 11:44:35.219271,2022-01-14 11:44:38.761780,0 days 00:00:03.542509,0.3138589259901403,73447.77172992486,,COMPLETE
594,594,1133540.7289936289,2022-01-14 11:44:38.942001,2022-01-14 11:44:48.981845,0 days 00:00:10.039844,2.1265830876870506,70368.42044324218,,COMPLETE
595,595,50953416.92922684,2022-01-14 11:44:49.174971,2022-01-14 11:44:52.001641,0 days 00:00:02.826670,2.209381489116242,3161296.0521662305,,COMPLETE
596,596,124368400.28259046,2022-01-14 11:44:52.179823,2022-01-14 11:44:55.220005,0 days 00:00:03.040182,0.5161242257774261,7716120.713748518,,COMPLETE
597,597,29513050.326025303,2022-01-14 11:44:55.432531,2022-01-14 11:44:58.007597,0 days 00:00:02.575066,4.144790639441981,1831073.3180349888,,COMPLETE
598,598,754785.4961826872,2022-01-14 11:44:58.270644,2022-01-14 11:45:03.305337,0 days 00:00:05.034693,5.479157398905989,46833.17455205202,,COMPLETE
599,599,79937994.45207883,2022-01-14 11:45:03.523135,2022-01-14 11:45:05.685739,0 days 00:00:02.162604,2.4964270804158466,4959557.27845837,,COMPLETE
600,600,581875.4102239108,2022-01-14 11:45:05.824696,2022-01-14 11:45:11.076098,0 days 00:00:05.251402,5.173570206024006,36109.69351275552,,COMPLETE
601,601,824489.8324898124,2022-01-14 11:45:11.228080,2022-01-14 11:45:13.793354,0 days 00:00:02.565274,3.5772976684821036,51181.766859402924,,COMPLETE
602,602,51211862.60323802,2022-01-14 11:45:13.959328,2022-01-14 11:45:17.359897,0 days 00:00:03.400569,6.674151871900849,3177277.3967862925,,COMPLETE
603,603,27587923.084641032,2022-01-14 11:45:17.531245,2022-01-14 11:45:19.149429,0 days 00:00:01.618184,25.529860256075096,1711199.3821279348,,COMPLETE
604,604,102793585.63122648,2022-01-14 11:45:19.341766,2022-01-14 11:45:20.366242,0 days 00:00:01.024476,40.701170545394184,6376729.651288933,,COMPLETE
605,605,1121804.9278888975,2022-01-14 11:45:20.548877,2022-01-14 11:45:21.485822,0 days 00:00:00.936945,99.82979116601979,67302.52706608057,,COMPLETE
606,606,31535470.436487015,2022-01-14 11:45:22.225371,2022-01-14 11:45:22.991580,0 days 00:00:00.766209,80.12544798391475,1954729.2320312732,,COMPLETE
607,607,70893440.20736659,2022-01-14 11:45:23.164451,2022-01-14 11:45:24.065930,0 days 00:00:00.901479,43.23030682601823,4397514.509822293,,COMPLETE
608,608,30222722.201157115,2022-01-14 11:45:24.232681,2022-01-14 11:45:43.064400,0 days 00:00:18.831719,0.7871199599045009,1875128.1606247525,,COMPLETE
609,609,1998633.3839772108,2022-01-14 11:45:43.256570,2022-01-14 11:45:49.522101,0 days 00:00:06.265531,5.809095084502603,123999.4061100382,,COMPLETE
610,610,55852223.32044042,2022-01-14 11:45:49.695274,2022-01-14 11:45:52.092210,0 days 00:00:02.396936,2.651492292761087,3465224.9794989554,,COMPLETE
611,611,672571927.3638566,2022-01-14 11:45:52.274165,2022-01-14 11:45:55.541182,0 days 00:00:03.267017,8.04885747526188,41727718.97476693,,COMPLETE
612,612,1694177.2629298163,2022-01-14 11:45:55.712606,2022-01-14 11:45:56.601999,0 days 00:00:00.889393,77.04050320948424,103391.61541247246,,COMPLETE
613,613,27952071.231362693,2022-01-14 11:45:56.716062,2022-01-14 11:45:59.124480,0 days 00:00:02.408418,23.27110065380781,1733849.1526544748,,COMPLETE
614,614,695484.4964889025,2022-01-14 11:45:59.301935,2022-01-14 11:46:00.304606,0 days 00:00:01.002671,57.04682160089168,41937.14032212369,,COMPLETE
615,615,82857571.69713953,2022-01-14 11:46:00.459272,2022-01-14 11:46:05.846345,0 days 00:00:05.387073,4.486028258149688,5140673.24965913,,COMPLETE
616,616,979430.7501829795,2022-01-14 11:46:06.012347,2022-01-14 11:46:07.740880,0 days 00:00:01.728533,20.76566273738593,60473.80171412448,,COMPLETE
617,617,50803498.51291869,2022-01-14 11:46:07.908414,2022-01-14 11:46:10.650640,0 days 00:00:02.742226,9.131995203311357,3151899.7799318996,,COMPLETE
618,618,34979325.51272652,2022-01-14 11:46:10.834034,2022-01-14 11:46:29.629110,0 days 00:00:18.795076,6.780212174225275,2170175.561082741,,COMPLETE
619,619,1725415.1812477196,2022-01-14 11:46:29.809717,2022-01-14 11:46:30.823990,0 days 00:00:01.014273,46.25871741102398,106110.09579207959,,COMPLETE
620,620,58688775.36622342,2022-01-14 11:46:31.000339,2022-01-14 11:46:33.986105,0 days 00:00:02.985766,0.28114640482197295,3641271.3664370966,,COMPLETE
621,621,1626228.3681938874,2022-01-14 11:46:34.113451,2022-01-14 11:46:36.734310,0 days 00:00:02.620859,17.982550820517307,100668.0976697847,,COMPLETE
622,622,115433683.39006108,2022-01-14 11:46:36.864810,2022-01-14 11:46:39.336941,0 days 00:00:02.472131,3.6834310713638576,7161772.123366872,,COMPLETE
623,623,9.223372036854776e+18,2022-01-14 11:46:39.485465,2022-01-14 11:46:39.728218,0 days 00:00:00.242753,0.04379570625583806,1890897.1686332233,,COMPLETE
624,624,679027.2848263833,2022-01-14 11:46:39.894870,2022-01-14 11:46:42.368265,0 days 00:00:02.473395,15.33158812201217,41965.23321861077,,COMPLETE
625,625,84777593.62855108,2022-01-14 11:46:42.536304,2022-01-14 11:46:43.554171,0 days 00:00:01.017867,35.71555308956258,5259106.634032763,,COMPLETE
626,626,300540.2493576854,2022-01-14 11:46:43.723916,2022-01-14 11:46:48.182280,0 days 00:00:04.458364,9.916410700118831,18577.995035515632,,COMPLETE
627,627,32136937.617675845,2022-01-14 11:46:48.313018,2022-01-14 11:46:51.666058,0 days 00:00:03.353040,7.5523154402998784,1993815.5135366803,,COMPLETE
628,628,861025.1865023527,2022-01-14 11:46:51.795775,2022-01-14 11:46:54.416757,0 days 00:00:02.620982,19.23662405191192,53162.50326804843,,COMPLETE
629,629,51345679.59541153,2022-01-14 11:46:54.569282,2022-01-14 11:46:57.206566,0 days 00:00:02.637284,2.1023598836075013,3185633.5743488483,,COMPLETE
630,630,33400690.577887755,2022-01-14 11:46:57.344233,2022-01-14 11:47:02.592747,0 days 00:00:05.248514,5.646020281397379,2072250.3540784752,,COMPLETE
631,631,82583942.41748303,2022-01-14 11:47:02.744242,2022-01-14 11:47:04.751542,0 days 00:00:02.007300,17.362120913094614,5123467.414683675,,COMPLETE
632,632,28950451.51610125,2022-01-14 11:47:04.910838,2022-01-14 11:47:06.512226,0 days 00:00:01.601388,14.183873750106816,1796010.4619565308,,COMPLETE
633,633,1923998.057390448,2022-01-14 11:47:06.655631,2022-01-14 11:47:11.768298,0 days 00:00:05.112667,10.994673800881149,119280.60660574392,,COMPLETE
634,634,60428111.50249989,2022-01-14 11:47:11.939599,2022-01-14 11:47:13.773965,0 days 00:00:01.834366,24.672083686454283,3748694.3689710805,,COMPLETE
635,635,27789538.01771344,2022-01-14 11:47:13.935625,2022-01-14 11:47:17.377806,0 days 00:00:03.442181,22.01329276205547,1723797.1446755482,,COMPLETE
636,636,868613.6633716598,2022-01-14 11:47:17.503856,2022-01-14 11:47:20.805841,0 days 00:00:03.301985,8.013878456919056,53856.26564159336,,COMPLETE
637,637,890430.6107837195,2022-01-14 11:47:20.942149,2022-01-14 11:47:23.524013,0 days 00:00:02.581864,13.132840518136575,55132.71301814473,,COMPLETE
638,638,52067972.11522117,2022-01-14 11:47:23.683402,2022-01-14 11:47:24.676353,0 days 00:00:00.992951,19.719330643213652,3230139.57581367,,COMPLETE
639,639,101137184.27914235,2022-01-14 11:47:24.822867,2022-01-14 11:47:44.040722,0 days 00:00:19.217855,4.379940605770052,6274779.848038617,,COMPLETE
640,640,1408365.381606166,2022-01-14 11:47:44.170128,2022-01-14 11:47:48.487684,0 days 00:00:04.317556,10.347103894643935,87301.99298128163,,COMPLETE
641,641,67553700.95465882,2022-01-14 11:47:48.621331,2022-01-14 11:47:50.856217,0 days 00:00:02.234886,17.434876001473995,4190958.378345772,,COMPLETE
642,642,28673200.302837476,2022-01-14 11:47:50.990430,2022-01-14 11:47:52.379804,0 days 00:00:01.389374,29.666838045132955,1778427.3424971541,,COMPLETE
643,643,30414315.23340251,2022-01-14 11:47:52.534316,2022-01-14 11:47:53.499168,0 days 00:00:00.964852,52.94245227102931,1885859.611619259,,COMPLETE
644,644,865979.169624379,2022-01-14 11:47:53.679381,2022-01-14 11:47:56.448127,0 days 00:00:02.768746,15.169706435071207,53568.078333727615,,COMPLETE
645,645,691987.1829782107,2022-01-14 11:47:56.608985,2022-01-14 11:48:00.229352,0 days 00:00:03.620367,0.12767026904326517,43030.086916687505,,COMPLETE
646,646,142339369.65541884,2022-01-14 11:48:00.394419,2022-01-14 11:48:01.961207,0 days 00:00:01.566788,26.94216226589358,8830580.737836538,,COMPLETE
647,647,58112820.36456082,2022-01-14 11:48:02.134136,2022-01-14 11:48:05.046616,0 days 00:00:02.912480,8.841551725905001,3605390.278209454,,COMPLETE
648,648,31703520.204884406,2022-01-14 11:48:05.215199,2022-01-14 11:48:12.310453,0 days 00:00:07.095254,6.110576324369552,1966947.6511254145,,COMPLETE
649,649,87925278.29057384,2022-01-14 11:48:12.491837,2022-01-14 11:48:15.252113,0 days 00:00:02.760276,13.144812702173956,5454954.827622111,,COMPLETE
650,650,33470892.896671195,2022-01-14 11:48:15.415928,2022-01-14 11:48:17.887452,0 days 00:00:02.471524,2.9338288683521165,2076638.4948054496,,COMPLETE
651,651,1544562.7119884978,2022-01-14 11:48:18.041847,2022-01-14 11:48:21.108695,0 days 00:00:03.066848,11.884607909555093,95744.86559229514,,COMPLETE
652,652,60045557.97035214,2022-01-14 11:48:21.242501,2022-01-14 11:48:23.220790,0 days 00:00:01.978289,21.802475470310377,3725032.7225811086,,COMPLETE
653,653,28191527.27843378,2022-01-14 11:48:23.384344,2022-01-14 11:48:25.625990,0 days 00:00:02.241646,18.272437241786477,1748827.3748170314,,COMPLETE
654,654,27800393.18317378,2022-01-14 11:48:25.789490,2022-01-14 11:48:26.690177,0 days 00:00:00.900687,70.425649582437,1723243.2282610417,,COMPLETE
655,655,1902043.4693399202,2022-01-14 11:48:26.810665,2022-01-14 11:48:29.800805,0 days 00:00:02.990140,15.968075296378132,117828.84872936206,,COMPLETE
656,656,69583647.60561556,2022-01-14 11:48:29.927192,2022-01-14 11:48:49.769694,0 days 00:00:19.842502,6.645508076104845,4317101.395666858,,COMPLETE
657,657,124743485.63106062,2022-01-14 11:48:49.933644,2022-01-14 11:49:10.927854,0 days 00:00:20.994210,2.2252592006747953,7739384.464108305,,COMPLETE
658,658,24813896.789146483,2022-01-14 11:49:11.104970,2022-01-14 11:49:15.113254,0 days 00:00:04.008284,9.591259720376716,1539443.5723789933,,COMPLETE
659,659,59255410.1160948,2022-01-14 11:49:15.283418,2022-01-14 11:49:20.698275,0 days 00:00:05.414857,4.89362619048571,3676341.015614345,,COMPLETE
660,660,770945.4533184121,2022-01-14 11:49:20.860313,2022-01-14 11:49:22.279178,0 days 00:00:01.418865,20.63688426704462,47542.07824305073,,COMPLETE
661,661,1020689.9955388636,2022-01-14 11:49:22.413602,2022-01-14 11:49:23.329561,0 days 00:00:00.915959,80.67749574194073,61514.674073656686,,COMPLETE
662,662,85845133.25308897,2022-01-14 11:49:23.475200,2022-01-14 11:49:26.117088,0 days 00:00:02.641888,11.349108484567846,5325938.837137783,,COMPLETE
663,663,725666.4757308287,2022-01-14 11:49:26.263803,2022-01-14 11:49:28.462591,0 days 00:00:02.198788,14.492006644285425,44878.725074113274,,COMPLETE
664,664,1566711.3189430365,2022-01-14 11:49:28.616716,2022-01-14 11:49:32.485551,0 days 00:00:03.868835,8.122024139909476,97164.872022021,,COMPLETE
665,665,434362.0882415574,2022-01-14 11:49:32.652826,2022-01-14 11:49:35.244901,0 days 00:00:02.592075,16.610869797597932,26754.780009293412,,COMPLETE
666,666,107819.01134729202,2022-01-14 11:49:35.388486,2022-01-14 11:49:36.582558,0 days 00:00:01.194072,84.73433518131087,4769.826476236443,,COMPLETE
667,667,1019590.3116678362,2022-01-14 11:49:36.748392,2022-01-14 11:49:38.265244,0 days 00:00:01.516852,87.76963301736677,61266.63905080863,,COMPLETE
668,668,51011636.3737981,2022-01-14 11:49:38.531686,2022-01-14 11:49:39.306641,0 days 00:00:00.774955,82.1586669434687,3163019.3174813148,,COMPLETE
669,669,1282081819.4609168,2022-01-14 11:49:39.448091,2022-01-14 11:49:40.253149,0 days 00:00:00.805058,89.71178353168064,79540968.88262016,,COMPLETE
670,670,29638877.561724562,2022-01-14 11:49:40.393482,2022-01-14 11:49:42.705799,0 days 00:00:02.312317,19.213229367720515,1838601.0296141312,,COMPLETE
671,671,565314.6754919275,2022-01-14 11:49:42.860838,2022-01-14 11:49:43.775911,0 days 00:00:00.915073,77.3625028859273,33345.896442771016,,COMPLETE
672,672,51508048.890513256,2022-01-14 11:49:43.942977,2022-01-14 11:49:44.735200,0 days 00:00:00.792223,87.79241521524807,3193674.9450742896,,COMPLETE
673,673,112212027.92363451,2022-01-14 11:49:44.866093,2022-01-14 11:49:45.636971,0 days 00:00:00.770878,87.08234363543083,6959893.398580718,,COMPLETE
674,674,1358518.5907176519,2022-01-14 11:49:45.791263,2022-01-14 11:49:46.676874,0 days 00:00:00.885611,84.920252835582,82366.81116962458,,COMPLETE
675,675,802556.5852277897,2022-01-14 11:49:46.766687,2022-01-14 11:49:47.630758,0 days 00:00:00.864071,75.69586124042331,48107.39460323438,,COMPLETE
676,676,87338024.46955262,2022-01-14 11:49:47.779926,2022-01-14 11:49:48.571438,0 days 00:00:00.791512,82.70182538549874,5416769.821672918,,COMPLETE
677,677,33254649.119656052,2022-01-14 11:49:49.039891,2022-01-14 11:49:49.859299,0 days 00:00:00.819408,94.09513210520437,2061036.4625620202,,COMPLETE
678,678,55568416.101731576,2022-01-14 11:49:50.027981,2022-01-14 11:49:52.621380,0 days 00:00:02.593399,23.106365197238503,3447228.507054167,,COMPLETE
679,679,31478221.91646837,2022-01-14 11:49:52.790484,2022-01-14 11:49:53.655862,0 days 00:00:00.865378,49.69370733427915,1951948.9489575871,,COMPLETE
680,680,1477089461.0215952,2022-01-14 11:49:53.890579,2022-01-14 11:49:54.653987,0 days 00:00:00.763408,89.51268543498698,91639651.45306982,,COMPLETE
681,681,26546988.933956057,2022-01-14 11:49:54.868952,2022-01-14 11:49:57.706468,0 days 00:00:02.837516,12.541460156269828,1646932.4909839202,,COMPLETE
682,682,79816794.8571992,2022-01-14 11:49:57.865601,2022-01-14 11:49:59.044943,0 days 00:00:01.179342,33.33179357285653,4951388.849969893,,COMPLETE
683,683,1166769.2420661845,2022-01-14 11:49:59.220037,2022-01-14 11:50:00.098904,0 days 00:00:00.878867,85.93601118176844,70444.47328588672,,COMPLETE
684,684,49748245.294190764,2022-01-14 11:50:00.328601,2022-01-14 11:50:03.772816,0 days 00:00:03.444215,9.647938157505262,3086421.12562213,,COMPLETE
685,685,31574420.94736851,2022-01-14 11:50:03.938638,2022-01-14 11:50:04.720670,0 days 00:00:00.782032,80.45473120724634,1957137.4540325415,,COMPLETE
686,686,29946082.479677714,2022-01-14 11:50:04.885951,2022-01-14 11:50:06.935894,0 days 00:00:02.049943,15.664490340871266,1857746.478162214,,COMPLETE
687,687,74232392.23747621,2022-01-14 11:50:07.085057,2022-01-14 11:50:09.509998,0 days 00:00:02.424941,13.66317364640636,4605407.847918085,,COMPLETE
688,688,634346.5381471396,2022-01-14 11:50:09.650141,2022-01-14 11:50:10.528802,0 days 00:00:00.878661,83.82345175048877,37465.06700738492,,COMPLETE
689,689,2190371.2510475633,2022-01-14 11:50:10.718225,2022-01-14 11:50:15.156165,0 days 00:00:04.437940,6.75161151552088,135881.43022495895,,COMPLETE
690,690,53203627.952957496,2022-01-14 11:50:15.305910,2022-01-14 11:50:18.088196,0 days 00:00:02.782286,19.004544446871176,3300611.9836231205,,COMPLETE
691,691,1012003.2828638012,2022-01-14 11:50:18.230780,2022-01-14 11:50:22.248011,0 days 00:00:04.017231,11.18076395051961,62719.22656685789,,COMPLETE
